ISO_NO	JOINT	JOINT_TYPE	Size	Thk	BASE_METAL	Test_Package_No	FITUP_DATE	WELD_DATE	SP_ERECTION_DATE	RT_RESULT	PWHT_Result	PT_Result	05-History_Sheet_Status	07-Line_Check_RESULT	08-Cleaning_RESULT	09-H/V_Test_RESULT	10-FL/DRY_RESULT	14-Reinstatement_RESULT	16-Face_Cleaning_RESULT
ISO-61061	0028	BW	3	5.49	CS	61-WWO-UG-KC-173	2/19/2019	2/2/2020	1/4/2022				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-61061	0029	BW	3	5.49	CS	61-WWO-UG-KC-173	2/19/2019	2/2/2020	1/4/2022				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-61061	0030	BW	3	5.49	CS	61-WWO-UG-KC-209	2/19/2019	2/2/2020	8/19/2024			Acc	ACC	ACC	ACC	ACC	ACC	Pending	Pending
ISO-61061	0031	BW	3	5.49	CS	61-WWO-UG-KC-209	2/17/2019	2/2/2020	8/19/2024				ACC	ACC	ACC	ACC	ACC	Pending	Pending
ISO-61061	0032	BW	3	5.49	CS	61-WWO-UG-KC-209	2/17/2019	2/2/2020	8/19/2024	ACC			ACC	ACC	ACC	ACC	ACC	Pending	Pending
ISO-61061	0033	BW	3	5.49	CS	61-WWO-UG-KC-209	2/17/2019	2/2/2020	8/19/2024				ACC	ACC	ACC	ACC	ACC	Pending	Pending
ISO-61061	0034	BW	3	5.49	CS	61-WWO-UG-KC-209	2/17/2019	2/2/2020	8/19/2024				ACC	ACC	ACC	ACC	ACC	Pending	Pending
ISO-61061	0035	BW	3	5.49	CS	61-WWO-UG-KC-209	2/17/2019	2/2/2020	8/19/2024				ACC	ACC	ACC	ACC	ACC	Pending	Pending
ISO-61061	0036	BW	3	5.49	CS	61-WWO-UG-KC-209	1/16/2024	1/19/2024	8/20/2024				ACC	ACC	ACC	ACC	ACC	Pending	Pending
ISO-61061	0037	BW	3	5.49	CS	61-WWO-UG-KC-209	1/16/2024	1/19/2024	8/20/2024	ACC			ACC	ACC	ACC	ACC	ACC	Pending	Pending
ISO-61061	0038	BW	3	5.49	CS	61-WWO-UG-KC-209	5/24/2024	5/25/2024	8/20/2024				ACC	ACC	ACC	ACC	ACC	Pending	Pending
ISO-61061	0039	BW	3	5.49	CS	61-WWO-UG-KC-209	5/27/2024	5/28/2024	8/20/2024	ACC			ACC	ACC	ACC	ACC	ACC	Pending	Pending
ISO-61061	0040TN	BW	3	5.49	CS	61-WWO-UG-KC-209							ACC	ACC	ACC	ACC	ACC	Pending	Pending
ISO-61061	0022C1	BW	3	5.49	CS	61-WWO-UG-KC-173	1/2/2020	2/2/2020	1/4/2022	ACC			ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-61062	0001	SW	1.5	5.08	CS	61-WWO-UG-KC-173	12/21/2021	12/23/2021	1/4/2022			ACC	ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-61062	0002	SW	1.5	5.08	CS	61-WWO-UG-KC-173	12/21/2021	12/23/2021	1/4/2022				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-61062	0003	SW	1.5	5.08	CS	61-WWO-UG-KC-239	12/21/2021	12/23/2021	8/20/2024										
ISO-61062	0004	SW	1.5	5.08	CS	61-WWO-UG-KC-239													
ISO-61062	0005	SW	1.5	5.08	CS	61-WWO-UG-KC-239													
ISO-61062	0006	SW	1.5	5.08	CS	61-WWO-UG-KC-239													
ISO-61062	0007	SW	1.5	5.08	CS	61-WWO-UG-KC-239													
ISO-61063	0001	BW	3	5.49	CS	61-WWO-UG-KC-173	12/10/2021	12/18/2021	1/4/2022	ACC			ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-61063	0002	BW	3	5.49	CS	61-WWO-UG-KC-173	12/30/2018	2/2/2020	1/4/2022				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-61064	0002	BW	4	6.02	CS	61-WWO-UG-KC-241	12/30/2018	2/2/2020	8/19/2024				ACC	ACC	ACC	ACC	ACC	Pending	Pending
ISO-61064	0003	BW	4	6.02	CS	61-WWO-UG-KC-241	12/30/2018	2/2/2020	8/19/2024				ACC	ACC	ACC	ACC	ACC	Pending	Pending
ISO-61064	0004	BW	4	6.02	CS	61-WWO-UG-KC-241	5/26/2024	5/28/2024	8/20/2024				ACC	ACC	ACC	ACC	ACC	Pending	Pending
ISO-61064	0005	BW	4	6.02	CS	61-WWO-UG-KC-241	5/26/2024	5/28/2024	8/20/2024				ACC	ACC	ACC	ACC	ACC	Pending	Pending
ISO-61064	0006	BW	4	6.02	CS	61-WWO-UG-KC-241	5/27/2024	5/28/2024	8/20/2024	ACC			ACC	ACC	ACC	ACC	ACC	Pending	Pending
ISO-61064	0007	BW	4	6.02	CS	61-WWO-UG-KC-241	5/27/2024	5/28/2024	8/20/2024	ACC			ACC	ACC	ACC	ACC	ACC	Pending	Pending
ISO-61064	0008TN	BW	4	6.02	CS	61-WWO-UG-KC-241							ACC	ACC	ACC	ACC	ACC	Pending	Pending
ISO-61065	0002	BW	3	5.49	CS	61-WWS-UG-KC-238	2/19/2019	2/2/2020	1/4/2022				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-61065	0003	BW	3	5.49	CS	61-WWS-UG-KC-238	2/19/2019	2/2/2020	1/4/2022				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-61065	0004	BW	3	5.49	CS	61-WWS-UG-KC-238	12/16/2021	12/19/2021	1/4/2022				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-61065	0005	BW	3	5.49	CS	61-WWS-UG-KC-238	2/19/2019	2/2/2020	1/4/2022	ACC			ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-61065	0007	BW	3	5.49	CS	61-WWS-UG-KC-238	6/10/2021	6/12/2021	1/4/2022				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-61065	0009	BW	3	5.49	CS	61-WWS-UG-KC-237	2/19/2019	2/2/2020	8/19/2024				ACC	ACC	ACC	ACC	ACC	Pending	Pending
ISO-61065	0010	BW	3	5.49	CS	61-WWS-UG-KC-237	2/17/2019	2/2/2020	8/19/2024				ACC	ACC	ACC	ACC	ACC	Pending	Pending
ISO-61065	0011	BW	3	5.49	CS	61-WWS-UG-KC-237	2/17/2019	2/2/2020	8/19/2024				ACC	ACC	ACC	ACC	ACC	Pending	Pending
ISO-61065	0012	BW	3	5.49	CS	61-WWS-UG-KC-237	2/17/2019	2/2/2020	8/19/2024	ACC			ACC	ACC	ACC	ACC	ACC	Pending	Pending
ISO-61065	0013	BW	3	5.49	CS	61-WWS-UG-KC-237	2/17/2019	2/2/2020	8/19/2024				ACC	ACC	ACC	ACC	ACC	Pending	Pending
ISO-61065	0014	BW	3	5.49	CS	61-WWS-UG-KC-237	2/17/2019	2/2/2020	8/19/2024				ACC	ACC	ACC	ACC	ACC	Pending	Pending
ISO-61065	0015	BW	3	5.49	CS	61-WWS-UG-KC-237	1/16/2024	1/19/2024	8/20/2024	ACC			ACC	ACC	ACC	ACC	ACC	Pending	Pending
ISO-61065	0016	BW	3	5.49	CS	61-WWS-UG-KC-237	1/16/2024	1/19/2024	8/20/2024	ACC			ACC	ACC	ACC	ACC	ACC	Pending	Pending
ISO-61065	0017	BW	3	5.49	CS	61-WWS-UG-KC-237	5/24/2024	5/25/2024	8/20/2024				ACC	ACC	ACC	ACC	ACC	Pending	Pending
ISO-61065	0018	BW	3	5.49	CS	61-WWS-UG-KC-237	5/25/2024	5/26/2024	8/20/2024				ACC	ACC	ACC	ACC	ACC	Pending	Pending
ISO-61065	0019TN	BW	3	5.49	CS	61-WWS-UG-KC-237							ACC	ACC	ACC	ACC	ACC	Pending	Pending
ISO-61065	0001TN	BW	3	5.49	CS	61-WWS-UG-KC-238	12/28/2021	12/28/2021	1/4/2022	ACC			ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-61066	0002	BW	4	6.02	CS	61-CWS-069	6/29/2019	2/2/2020	11/21/2019				ACC	ACC	ACC	ACC	ACC	ACC	
ISO-61066	0003	BW	4	6.02	CS	61-CWS-069	1/3/2019	2/2/2020	11/21/2019				ACC	ACC	ACC	ACC	ACC	ACC	
ISO-61066	0004	BW	4	6.02	CS	61-CWS-069	1/5/2019	2/2/2020	11/21/2019				ACC	ACC	ACC	ACC	ACC	ACC	
ISO-61066	0005	BW	4	6.02	CS	61-CWS-069	7/13/2019	2/2/2020	11/21/2019				ACC	ACC	ACC	ACC	ACC	ACC	
ISO-61066	0008	BW	4	6.02	CS	61-CWS-UG-130A	2/15/2021	2/16/2021	2/22/2021				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-61066	0009	BW	4	6.02	CS	61-CWS-UG-130A	1/5/2019	2/2/2020	2/22/2021				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-61066	0010	BW	4	6.02	CS	61-CWS-UG-130A	1/5/2019	2/2/2020	2/22/2021				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-61066	0011	BW	4	6.02	CS	61-CWS-UG-130A	2/9/2021	2/11/2021	2/22/2021				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-61066	0012	BW	4	6.02	CS	61-CWS-UG-130A	2/16/2021	2/19/2021	2/22/2021				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-61066	0006TN	BW	4	6.02	CS	61-CWS-UG-KC-185	11/23/2021	11/25/2021	1/4/2022	ACC			ACC	ACC	ACC	ACC	ACC	ACC	N/A
ISO-61066	0007RW	BW	4	6.02	CS	61-CWS-UG-130A	2/15/2021	2/16/2021	2/22/2021				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-61066	0006ATN	BW	4	6.02	CS	61-CWS-UG-KC-185	11/23/2021	11/25/2021	1/4/2022	ACC			ACC	ACC	ACC	ACC	ACC	ACC	N/A
ISO-61067	0001	BW	4	6.02	CS	61-CWR-UG-135A	2/10/2021	2/12/2021	2/22/2021				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-61067	0002	BW	3	5.49	CS	61-CWR-UG-135A	2/9/2021	2/12/2021	2/22/2021				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-61067	0003	BW	4	6.02	CS	61-CWR-UG-135A	4/21/2019	2/2/2020	2/22/2021				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-61067	0005	BW	4	6.02	CS	61-CWR-UG-135A	2/13/2021	2/16/2021	2/22/2021				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-61067	0006	BW	4	6.02	CS	61-CWR-UG-135A	4/21/2019	2/2/2020	2/22/2021				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-61067	0007	BW	4	6.02	CS	61-CWR-UG-135A	2/15/2021	2/16/2021	2/22/2021	ACC			ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-61067	0009	BW	4	6.02	CS	61-CWR-068	4/21/2019	2/2/2020	11/21/2019				ACC	ACC	ACC	ACC	ACC	ACC	
ISO-61067	0010	BW	3	5.49	CS	61-CWR-068	7/16/2019	2/2/2020	11/21/2019				ACC	ACC	ACC	ACC	ACC	ACC	
ISO-61067	0011	BW	4	6.02	CS	61-CWR-068	7/13/2019	2/2/2020	11/21/2019				ACC	ACC	ACC	ACC	ACC	ACC	
ISO-61067	0012	BW	4	6.02	CS	61-CWR-068	4/22/2019	2/2/2020	11/21/2019				ACC	ACC	ACC	ACC	ACC	ACC	
ISO-61067	0013	BW	4	6.02	CS	61-CWR-068	6/29/2019	2/2/2020	11/21/2019				ACC	ACC	ACC	ACC	ACC	ACC	
ISO-61067	0001A	BW	4	6.02	CS	61-CWR-UG-135A	2/16/2021	2/19/2021	2/22/2021				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-61067	0005A	BW	4	6.02	CS	61-CWR-UG-135A	4/21/2019	2/2/2020	2/22/2021	ACC			ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-61067	0011A	BW	4	6.02	CS	61-CWR-068	4/21/2019	2/2/2020	11/21/2019				ACC	ACC	ACC	ACC	ACC	ACC	
ISO-61067	0004RW	BW	4	6.02	CS	61-CWR-UG-135A	2/9/2021	2/11/2021	2/22/2021				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-61067	0008TN	BW	4	6.02	CS	61-CWR-UG-KC-184	11/23/2021	11/25/2021	1/4/2022	ACC			ACC	ACC	ACC	ACC	ACC	ACC	N/A
ISO-61067	0008ATN	BW	4	6.02	CS	61-CWR-UG-KC-184	11/23/2021	11/25/2021	1/4/2022	ACC			ACC	ACC	ACC	ACC	ACC	ACC	N/A
ISO-61068	0001	BW	4	6.02	CS	61-WWO-UG-321	12/30/2018	2/2/2020	2/15/2021				ACC	ACC	ACC	ACC	N/A	ACC	
ISO-61068	0002	BW	4	6.02	CS	61-WWO-UG-321	12/30/2018	2/2/2020	2/15/2021				ACC	ACC	ACC	ACC	N/A	ACC	
ISO-61068	0003	BW	4	6.02	CS	61-WWO-UG-321	2/8/2021	2/26/2021	2/27/2021				ACC	ACC	ACC	ACC	N/A	ACC	
ISO-61068	0004	BR	4	6.02	CS	61-WWO-UG-321	2/26/2021	2/27/2021	4/12/2021			Acc	ACC	ACC	ACC	ACC	N/A	ACC	
ISO-61069	0001	BW	4	6.02	CS	61-PMP-096	1/10/2019	2/2/2020	1/18/2020				ACC	ACC	ACC	ACC	ACC	ACC	
ISO-61069	0002	BW	4	6.02	CS	61-PMP-096	1/10/2019	2/2/2020	1/18/2020				ACC	ACC	ACC	ACC	ACC	ACC	
ISO-61069	0003	BW	4	6.02	CS	61-PMP-096	12/12/2019	2/2/2020	1/18/2020				ACC	ACC	ACC	ACC	ACC	ACC	
ISO-61070	0001	BW	3	5.49	CS	61-CWR-068	7/16/2019	2/2/2020	11/21/2019				ACC	ACC	ACC	ACC	ACC	ACC	
ISO-61070	0002	BW	3	5.49	CS	61-CWR-068	1/8/2019	2/2/2020	11/21/2019	ACC			ACC	ACC	ACC	ACC	ACC	ACC	
ISO-61070	0003	BW	3	5.49	CS	61-CWR-068	1/8/2019	2/2/2020	11/21/2019	ACC			ACC	ACC	ACC	ACC	ACC	ACC	
ISO-61071	0001	BW	3	5.49	CS	61-CWS-069	1/8/2019	2/2/2020	11/21/2019				ACC	ACC	ACC	ACC	ACC	ACC	
ISO-61071	0002	BW	3	5.49	CS	61-CWS-069	1/8/2019	2/2/2020	11/21/2019	ACC			ACC	ACC	ACC	ACC	ACC	ACC	
ISO-61071	0003	BW	3	5.49	CS	61-CWS-069	1/8/2019	2/2/2020	11/21/2019	ACC			ACC	ACC	ACC	ACC	ACC	ACC	
ISO-61071	0004	BW	3	5.49	CS	61-CWS-069	7/16/2019	2/2/2020	11/21/2019				ACC	ACC	ACC	ACC	ACC	ACC	
ISO-61071	0001A	BW	3	5.49	CS	61-CWS-069	7/16/2019	2/2/2020	11/21/2019				ACC	ACC	ACC	ACC	ACC	ACC	
ISO-61071	0002A	BW	3	5.49	CS	61-CWS-069	7/16/2019	2/2/2020	11/21/2019				ACC	ACC	ACC	ACC	ACC	ACC	
ISO-61072	0001	BW	2	3.91	CS	61-CWR-UG-135A	1/10/2019	2/2/2020	2/10/2021				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-61072	0002	BW	2	3.91	CS	61-CWR-UG-135A	1/10/2019	2/2/2020	2/10/2021	ACC			ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-61072	0003	BW	2	3.91	CS	61-CWR-UG-135A	11/19/2020	11/22/2020	2/10/2021				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-61072	0004	BW	2	3.91	CS	61-CWR-UG-135A	1/10/2019	2/2/2020	2/10/2021				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-61072	0005	BW	2	3.91	CS	61-CWR-UG-135A	1/10/2019	2/2/2020	2/10/2021				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-61073	0001	BW	2	3.91	CS	61-CWS-UG-130A	11/6/2020	11/8/2020	2/10/2021				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-61073	0002	BW	2	3.91	CS	61-CWS-UG-130A	1/10/2019	2/2/2020	2/10/2021				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-61073	0003	BW	2	3.91	CS	61-CWS-UG-130A	1/10/2019	2/2/2020	2/10/2021				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-61073	0004	BW	2	3.91	CS	61-CWS-UG-130A	1/10/2019	2/2/2020	2/10/2021				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-61074	0001	BW	2	3.91	CS	61-CWS-UG-130A	1/11/2021	1/12/2021	2/15/2021				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-61074	0002	BW	2	3.91	CS	61-CWS-UG-130A	1/11/2021	1/12/2021	2/15/2021				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-61074	0003	BW	2	3.91	CS	61-CWS-UG-130A	1/11/2021	1/12/2021	2/15/2021				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-61075	0001	BW	2	3.91	CS	61-CWR-UG-135A	1/10/2019	2/2/2020	2/15/2021				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-61075	0002	BW	2	3.91	CS	61-CWR-UG-135A	1/10/2019	2/2/2020	2/15/2021				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-61076	0001	BW	2	3.91	CS	61-CWR-UG-135A	1/8/2019	2/2/2020	2/10/2021				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-61076	0002	BW	2	3.91	CS	61-CWR-UG-135A	12/29/2018	2/2/2020	2/10/2021	ACC			ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-61076	0003	BW	2	3.91	CS	61-CWR-UG-135A	12/29/2018	2/2/2020	2/10/2021	ACC			ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-61076	0004	BW	2	3.91	CS	61-CWR-UG-135A	12/31/2018	2/2/2020	2/10/2021	ACC			ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-61076	0005	BW	2	3.91	CS	61-CWR-UG-135A	11/19/2020	11/21/2020	2/10/2021				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-61076	0006	BW	2	3.91	CS	61-CWR-UG-135A	12/31/2018	2/2/2020	2/10/2021				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-61076	0007	BW	2	3.91	CS	61-CWR-UG-135A	11/19/2020	11/21/2020	2/10/2021				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-61076	0008	BW	2	3.91	CS	61-CWR-UG-135A	12/31/2018	2/2/2020	2/10/2021				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-61076	0009	BW	2	3.91	CS	61-CWR-UG-135A	11/19/2020	11/22/2020	2/10/2021				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-61076	0010	BW	2	3.91	CS	61-CWR-UG-135A	12/31/2018	2/2/2020	2/10/2021				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-61076	0011	BW	2	3.91	CS	61-CWR-UG-135A	12/29/2018	2/2/2020	2/10/2021	ACC			ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-61076	0012	BW	2	3.91	CS	61-CWR-UG-135A	12/29/2018	2/2/2020	2/10/2021	ACC			ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-61076	0013	BW	2	3.91	CS	61-CWR-UG-135A	12/31/2018	2/2/2020	2/10/2021				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-61076	0014	BW	2	3.91	CS	61-CWR-UG-135A	11/19/2020	3/8/2021	6/6/2021				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-61076	0015	BW	2	3.91	CS	61-CWR-UG-135A	11/5/2020	11/8/2020	2/10/2021				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-61076	0016	BW	2	3.91	CS	61-CWR-UG-135A	11/5/2020	11/8/2020	2/10/2021				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-61076	0017	BW	2	3.91	CS	61-CWR-UG-135A	12/31/2018	2/2/2020	2/10/2021				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-61076	0018	BW	2	3.91	CS	61-CWR-UG-135A	11/21/2020	11/23/2020	2/10/2021				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-61076	0019	BW	2	3.91	CS	61-CWR-UG-135A	11/5/2020	11/8/2020	2/10/2021				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-61076	0020	BW	3	5.49	CS	61-CWR-UG-135A	12/31/2018	2/2/2020	2/10/2021				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-61076	0021	BW	3	5.49	CS	61-CWR-UG-135A	11/5/2020	11/8/2020	2/10/2021				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-61076	0022	BW	3	5.49	CS	61-CWR-UG-135A	11/20/2020	11/24/2020	2/10/2021				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-61076	0023	BW	3	5.49	CS	61-CWR-UG-135A	12/31/2018	2/2/2020	6/6/2021	ACC			ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-61076	0024	BW	3	5.49	CS	61-CWR-UG-135A	2/9/2021	2/11/2021	6/6/2021				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-61076	0025	BW	3	5.49	CS	61-CWR-UG-135A	12/31/2018	2/2/2020	6/6/2021				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-61076	0026	BW	3	5.49	CS	61-CWR-UG-135A	12/31/2018	2/2/2020	6/6/2021				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-61076	0022A	BW	3	5.49	CS	61-CWR-UG-135A	11/22/2020	11/23/2020	2/10/2021				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-61076	0022C	BW	3	5.49	CS	61-CWR-UG-135A	4/10/2021	4/11/2021	6/6/2021				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-61076	000SL-01	SL	6	7.11	CS	61-CWR-UG-135A	5/13/2021	5/13/2021	6/6/2021				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-61077	0001	BW	3	5.49	CS	61-CWS-UG-130A	2/9/2021	2/12/2021	6/6/2021				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-61077	0002	BW	3	5.49	CS	61-CWS-UG-130A	2/2/2020	2/2/2020	6/6/2021				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-61077	0003	BW	3	5.49	CS	61-CWS-UG-130A	2/2/2020	2/2/2020	6/6/2021				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-61077	0004	BW	3	5.49	CS	61-CWS-UG-130A	2/9/2021	2/11/2021	6/6/2021				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-61077	0005	BW	3	5.49	CS	61-CWS-UG-130A	2/2/2020	2/2/2020	6/6/2021	ACC			ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-61077	0007	BW	2	3.91	CS	61-CWS-UG-130A	5/8/2019	2/2/2020	2/10/2021	ACC			ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-61077	0008	BW	2	3.91	CS	61-CWS-UG-130A	11/21/2020	11/23/2020	2/10/2021				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-61077	0009	BW	2	3.91	CS	61-CWS-UG-130A	11/5/2020	11/8/2020	2/10/2021	ACC			ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-61077	0010	BW	2	3.91	CS	61-CWS-UG-130A	11/5/2020	11/8/2020	2/10/2021				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-61077	0011	BW	2	3.91	CS	61-CWS-UG-130A	11/6/2020	11/8/2020	2/10/2021				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-61077	0012	BW	2	3.91	CS	61-CWS-UG-130A	2/2/2020	2/2/2020	2/10/2021				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-61077	0013	BW	2	3.91	CS	61-CWS-UG-130A	2/2/2020	2/2/2020	2/10/2021				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-61077	0014	BW	2	3.91	CS	61-CWS-UG-130A	2/2/2020	2/2/2020	2/10/2021	ACC			ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-61077	0015	BW	2	3.91	CS	61-CWS-UG-130A	2/2/2020	2/2/2020	2/10/2021				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-61077	0016	BW	2	3.91	CS	61-CWS-UG-130A	5/12/2019	2/2/2020	2/10/2021	ACC			ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-61077	0017	BW	2	3.91	CS	61-CWS-UG-130A	5/12/2019	2/2/2020	2/10/2021	ACC			ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-61077	0018	BW	2	3.91	CS	61-CWS-UG-130A	11/6/2020	11/8/2020	2/10/2021				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-61077	0019	BW	2	3.91	CS	61-CWS-UG-130A	5/9/2019	2/2/2020	2/10/2021				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-61077	0020	BW	2	3.91	CS	61-CWS-UG-130A	2/2/2020	2/2/2020	2/10/2021				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-61077	0021	BW	2	3.91	CS	61-CWS-UG-130A	2/2/2020	2/2/2020	2/10/2021	ACC			ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-61077	0022	BW	2	3.91	CS	61-CWS-UG-130A	2/2/2020	2/2/2020	2/10/2021				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-61077	0023	BW	2	3.91	CS	61-CWS-UG-130A	2/2/2020	2/2/2020	2/10/2021				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-61077	0005A	BW	3	5.49	CS	61-CWS-UG-130A	4/10/2021	4/11/2021	6/6/2021				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-61077	0005B	BW	3	5.49	CS	61-CWS-UG-130A	4/10/2021	4/11/2021	6/6/2021				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-61077	0005C	BW	3	5.49	CS	61-CWS-UG-130A	11/22/2020	11/23/2020	2/10/2021				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-61077	0005D	BW	3	5.49	CS	61-CWS-UG-130A	11/22/2020	11/24/2020	2/10/2021				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-61077	0005E	BW	3	5.49	CS	61-CWS-UG-130A	11/22/2020	11/24/2020	2/10/2021				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-61077	0006C1	BW	3	5.49	CS	61-CWS-UG-130A	1/17/2020	2/2/2020	2/10/2021	ACC			ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-61077	000SL-01	SL	6	7.11	CS	61-CWS-UG-130A	5/13/2021	5/13/2021	6/6/2021				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-61080	0012	BW	4	6.02	CS	61-OW-UG-KC-182	5/20/2021	6/6/2021	12/2/2021			Acc	ACC	ACC	ACC	ACC	N/A	ACC	
ISO-61080	0013	BR	4	6.02	CS	61-OW-UG-326	3/2/2021	3/1/2021	4/12/2021				ACC	ACC	ACC	ACC	ACC		
ISO-61080	0014	BR	4	6.02	CS	61-OW-UG-326	2/25/2021	2/27/2021	4/12/2021				ACC	ACC	ACC	ACC	ACC		
ISO-61080	0015	BR	4	6.02	CS	61-OW-UG-326	2/25/2021	2/28/2021	4/12/2021			Acc	ACC	ACC	ACC	ACC	ACC		
